AUTHOR_NAME,JOU_RATING_SCIMAGO,JOU_RATING_VHB,PUB_AUTHORS,PUB_CITATIONS,PUB_DOI,PUB_ISBN,PUB_NUMBER_AUTHORS,PUB_PUBLISHER,PUB_TITLE,PUB_TYPE,PUB_YEAR,SITE,UPDATED,YEAR_STORED
Antonius van Hoof,,,"['JP Hoepelman', ' AJM van Hoof']",,,,2, Interaktion und Kommunikation mit dem …,Dialogue Models for Knowledge Representation,,1990.0,campus-horb,2022-03-04,2022
Antonius van Hoof,,,"['JP Hoepelman', ' AJM van Hoof']",,,,2, Papers presented to the,Conditionals and counterfactuals in PROLOG,,1990.0,campus-horb,2022-03-04,2022
Antonius van Hoof,,,['A van Hoof'],,,,1, ITCS,Integration Engineering: Construction of Software Process Models towards the Implementation of Inter-Enterprise Value Chains,,2005.0,campus-horb,2022-03-04,2022
Antonius van Hoof,,,"['R Mayer', ' A Hoof']",,,,2, Translator's Workbench,"Special Language Resources: Termbank, Cardbox",,1995.0,campus-horb,2022-03-04,2022
Antonius van Hoof,,,['HA van Hoof '],,,,1,,Angle-resolved photoelectron spectrometry: new electron optics and detection system,,1980.0,campus-horb,2022-03-04,2022
Antonius van Hoof,,,"['A van Hoof', ' C Fillies ']",,,,2,,[HTML][HTML] Das semantische Unternehmensprozessweb; Aufgaben-und rollengerechte Informationsversorgung durch vorgebaute Informationsräume,,,campus-horb,2022-03-04,2022
Antonius van Hoof,,,"['D Wolf Engelbach', ' A van Hoof ']",,,,2,,Aufgaben-und rollenangepasste Konzeption idealer Informationsrecherchestrategien,,,campus-horb,2022-03-04,2022
Joachim Grill,61.0,B,"['J Grill', ' KH Hirschmann…']",2.0,,,2, … and Information in …,A generalized kinematic for calculating and evaluating surface geometry of gears and cutting tools,,1992.0,campus-horb,2022-03-04,2022
Martin Plümicke,279.0,C,['M Plümicke'],28.0,,,1, Proceedings of the international symposium on …,Typeless Programming in Java 5.0 with wildcards,,2007.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],24.0,,,1, Applications of Declarative Programming and …,Java Type Unification with Wildcards,,2007.0,campus-horb,2022-03-04,2022
Martin Plümicke,8.0,,['M Plümicke'],13.0,,,1, International Andrei Ershov Memorial Conference on …,More Type Inference in Java 8,,2014.0,campus-horb,2022-03-04,2022
Martin Plümicke,279.0,C,['M Plümicke'],13.0,,,1, Proceedings of the International Conference on …,Well-typings for Javaλ,,2011.0,campus-horb,2022-03-04,2022
Martin Plümicke,771.0,,"['M Plümicke', ' J Bäuerle']",11.0,,,2, Proceedings of the international symposium …,Typeless programming in Java 5.0,,2006.0,campus-horb,2022-03-04,2022
Martin Plümicke,279.0,k.R.,"['M Plümicke', ' A Stadelmeier']",5.0,,,2, … of the International Conference on …,Introducing Scala-like function types into Java-TX,,2017.0,campus-horb,2022-03-04,2022
Martin Plümicke,279.0,C,['M Plümicke'],5.0,,,1, Proceedings of the international symposium on …,Intersection types in java,,2008.0,campus-horb,2022-03-04,2022
Martin Plümicke,164.0,,['M Plümicke'],6.0,,,1, Proceedings of International Workshop on …,Type unification in Generic–Java,,2004.0,campus-horb,2022-03-04,2022
Martin Plümicke,75.0,,['M Plümicke'],4.0,,,1, Software Engineering (Workshops),Functional Interfaces vs. Function Types in Java with Lambdas.,,2014.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],5.0,,,1,,OBJ-P: the polymorphic extension of OBJ-3.,,1999.0,campus-horb,2022-03-04,2022
Martin Plümicke,75.0,,"['A Stadelmeier', ' M Plümicke']",2.0,,,2, Software Engineering (Workshops),Adding overloading to Java type inference.,,2015.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],2.0,,,1, Novel Methods and Technologies for Enterprise …,Integrated campus portal,,2014.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],2.0,,,1, EPK,ARIS meets RUP: The ARIS Unified Information System Development Process.,,2004.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['M Plümicke', ' M Plumicke', ' H Klaeren ']",2.0,,,3,,Concepts for Overloading and Subtyping in an Algebraic Specification Language,,1995.0,campus-horb,2022-03-04,2022
Martin Plümicke,431.0,C,"['F Steurer', ' M Plümicke']",3.0,,,2, Proceedings of the Annual Meeting of the …,Erweiterung und Neuimplementierung der Java Typunifikation,,2018.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],1.0,,,1, Tagungsband des,Java Type System–Proposals for Java 10 or 11,,2015.0,campus-horb,2022-03-04,2022
Martin Plümicke,771.0,,['M Plümicke'],1.0,,,1, DRAFT PROCEEDINGS OF THE SYMPOSIUM …,Functional implementation of well-typings in Javaλ,,2012.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],1.0,,,1, Programmiersprachen und Rechenkonzepte,Generic instances in java byte code,,2014.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],1.0,,,1,,Formalization of the Javaλ type system,,2010.0,campus-horb,2022-03-04,2022
Martin Plümicke,8.0,,['M Plümicke'],1.0,,,1, International Andrei Ershov Memorial Conference on …,Polymorphism in OBJ-P,,1999.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['A Stadelmeier', ' M Plümicke']",,,,2, Tagungsband zum Kolloquium …,Generalizing Java Type Unification,,2021.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['M Plümicke', ' M Plumicke', ' C Schmitz ']",,,,3,,Polymorphically order-sorted types in OBJ-3,,1997.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Untyped methods in Generic Java,,2004.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],,,,1,,Type unification for structural types in Java,,2016.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],,,,1, … und Grundlagen der Programmierung,Implementation of well-typings in Javaλ,,2011.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],,,,1, ITCS,Subtyping in Java 5.0.,,2008.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Type inference for functional interfaces in Java 8,,2013.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],,,,1,,Typ–Inferenz in Java 5.0,,2006.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Parametric polymorphism in OBJ-3,,1997.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke'],,,,1,,Resolving of Intersection Types in Java,,2008.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['M Plümicke', ' T Holzherr', ' A Lüdtke ']",,,,3,,Type–Inference in Java,,2013.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Closures in Java–Brian's approach vs. Martin's approach,,2012.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Well-typings for Javaλ–The algorithm–,,,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['M Plümicke', ' H Klaeren ']",,,,2,,Subtyping and Overloading in a Functional Programming Language,,1994.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Brian's approach vs. Martin's approach Functional Interfaces vs. function types in Java 8,,2012.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Introducing Scala-like functional interfaces into Java,,2015.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['H Haas', ' M Plümicke ']",,,,2,,Object–Oriented Tokens for the Parser Generator jay,,,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Structural type inference in Java-like languages–Extended abstract–,,2016.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['A Lüdtke', ' M Plümicke']",1.0,,,2,,Implementierung eines Typinferenzalgorithmus für Java 5.0,,,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['E Zink', ' DH Baden']",,,,2,,Heterogene Übersetzung von echten Funktionstypen in Java-TX,,2021.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,"['A Stadelmeier', ' M Plümicke ']",,,,2,,Implementierung eines Typinferenzalgorithmus für Java 8,,2013.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['M Plümicke '],,,,1,,Infrastruktur und Betriebssysteme III,,2004.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['CM Plümicke '],,,,1,,"[BOOK][B] Henriette, oder der Husarenraub: Ein Schauspiel, in fünf Akten",,1780.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['CM Plümicke '],,,,1,,[BOOK][B] Lanassa: Trauerspiel in funf Akten,,1789.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['CM Plümicke '],,,,1,,[BOOK][B] Der Freiheitsspiegel. Ein dramatisches Gemählde aus der neueren Zeitgeschichte in fünf Akten: Von CM Plümicke,,1803.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['CM Plümicke '],,,,1,,[BOOK][B] Miß Jenny Warton oder Gerechtigkeit und Grosmuth: ein Lustspiel in 3 Aufz.(etc.),,1775.0,campus-horb,2022-03-04,2022
Martin Plümicke,,,['CM Plümicke '],,,,1,,[BOOK][B] Der Volontair. Lustspiel in 1 Aufz.,,1775.0,campus-horb,2022-03-04,2022
Martin Hornberger,473.0,,"['MR Hornberger', ' D Dütting', ' T Ciossek', ' T Yamada…']",406.0,,,4, Neuron,[HTML][HTML] Modulation of EphA receptor function by coexpressed ephrinA ligands on retinal ganglion cell axons,,1999.0,campus-horb,2022-03-04,2022
Martin Hornberger,129.0,,"['PP Monnier', ' A Sierra', ' P Macchi', ' L Deitinghoff…']",333.0,,,4, Nature,RGM is a repulsive guidance molecule for retinal axons,,2002.0,campus-horb,2022-03-04,2022
Martin Hornberger,,,"['B Monschau', ' C Kremoser', ' K Ohta', ' H Tanaka…']",307.0,,,4, The EMBO …,[HTML][HTML] Shared and distinct functions of RAGS and ELF‐1 in guiding retinal axons,,1997.0,campus-horb,2022-03-04,2022
Martin Hornberger,168.0,,"['Janina Bacher', 'Hartmut P. H. Neumann', 'C Jilg', 'Cordula Annette Jilg', 'Angelica Malinoc', 'Zinaida Nabulsi', 'HPH Neumann', 'J Bacher…']",89.0,10.1093/ndt/gfs551,,8,Nephrology Dialysis Transplantation,Epidemiology of autosomal-dominant polycystic kidney disease: an in-depth clinical study for south-western Germany,Article,2013.0,campus-horb,,2022
Martin Hornberger,276.0,,"['A Pannes…', 'AB Ekici', 'Vincent Morinière', 'Andrea Pannes', 'Maike Büttner', 'Thomas Hackenbeck', 'V Morinière', 'T Hackenbeck', 'Arif B. Ekici']",87.0,10.1038/ki.2014.72,,9, Kidney international, Renal fibrosis is the common feature of autosomal dominant tubulointerstitial kidney diseases caused by mutations in mucin 1 or uromodulin,Article,2014.0,campus-horb,,2022
Martin Hornberger,,,"['N Oka', ' H Ohishi', ' T Hatano', ' M Hornberger…']",87.0,,,4, … für Naturforschung C,Aroma evolution during flower opening in Rosa damascena Mill,,1999.0,campus-horb,2022-03-04,2022
Martin Hornberger,66.0,,"['O Kinzel', 'Martin Hornberger', 'C Steeneck', 'Olaf Kinzel', 'Simon Anderhub', 'Christoph Steeneck', 'S Anderhub…', 'Sheena Pinto']",12.0,10.1021/acsmedchemlett.9b00572,,8,ACS Medicinal Chemistry Letters,Discovery of hydroxyamidine based inhibitors of IDO1 for cancer immunotherapy with reduced potential for glucuronidation,Article,2020.0,campus-horb,,2022
Martin Hornberger,66.0,,"['Thomas Schlüter', 'E Hambruch…', 'Andreas Schulz', 'U Abel', 'A Schulz', 'T Schlüter', 'Eva Hambruch', 'Ulrich Abel', 'Christoph Steeneck']",52.0,10.1016/j.bmcl.2010.06.084,,9,Bioorganic & Medicinal Chemistry Letters,Synthesis and pharmacological validation of a novel series of non-steroidal FXR agonists,Article,2010.0,campus-horb,,2022
Martin Hornberger,66.0,,"['O Kinzel', 'Martin Hornberger', 'C Steeneck', 'Olaf Kinzel', 'Simon Anderhub', 'Christoph Steeneck', 'S Anderhub…', 'Sheena Pinto']",7.0,10.1016/j.bmcl.2020.127744,,8,Bioorganic & Medicinal Chemistry Letters,Discovery and optimization of substituted oxalamides as novel heme-displacing IDO1 inhibitors,Article,2021.0,campus-horb,,2022
Martin Hornberger,66.0,,"['O Kinzel', 'Martin Hornberger', 'C Steeneck', 'Olaf Kinzel', 'Simon Anderhub', 'Christoph Steeneck', 'S Anderhub…', 'Sheena Pinto']",6.0,10.1016/j.bmcl.2020.127738,,8,Bioorganic & Medicinal Chemistry Letters,Discovery of highly potent heme-displacing IDO1 inhibitors based on a spirofused bicyclic scaffold,Article,2021.0,campus-horb,,2022
Martin Hornberger,66.0,,"['Thomas Schlüter', 'Andreas Schulz', 'O Kinzel', 'C Steeneck', 'Olaf Kinzel', 'T Schlüter', 'A Schulz…', 'Christian Gege', 'Christoph Steeneck']",26.0,10.1016/j.bmcl.2016.05.070,,9,Bioorganic & Medicinal Chemistry Letters,"Novel substituted isoxazole FXR agonists with cyclopropyl, hydroxycyclobutyl and hydroxyazetidinyl linkers: Understanding and improving key determinants of pharmacological properties",Article,2016.0,campus-horb,,2022
Martin Hornberger,356.0,B,"['Ulrich Deuschle', 'E Hambruch…', 'M Birkel', 'U Deuschle', 'Martin Hornberger', 'Olaf Kinzel', 'Manfred Birkel', 'Eva Hambruch']",15.0,10.1002/ijc.29312,,8,International Journal of Cancer,The nuclear bile acid receptor FXR controls the liver derived tumor suppressor histidine‐rich glycoprotein,Article,2015.0,campus-horb,,2022
Martin Hornberger,,,"['M Hornberger', ' U Böttigheimer', ' A Hillier']",15.0,,,3,,Purification and characterisation of the cardenolide-specificβ-glucohydrolase CGH II from Digitalis lanata leaves,,2000.0,campus-horb,2022-03-04,2022
